0.000000000,N
0.630589569,A:min
2.338594104,F
3.976598639,G
5.728616780,E:min
7.435102040,F
9.180068027,D/3
10.872585034,G
12.616780045,E/3
14.296530612,A:min
15.992517006,F
17.703287981,G
19.433242630,E:min
21.127800453,F
22.848707482,D/3
24.584444444,G
26.304557823,E/3
27.948253968,A:min
29.659750566,F
31.416780045,G
33.144467120,E:min
34.872630385,F
36.536712018,D:min
38.267664399,D:min7
40.048571428,E:7
43.814852607,N
46.824489795,A:min
47.706553287,G
48.538775510,F
50.242426303,G
51.955464852,E:min
53.638730158,E
56.350430839,E:7
57.122562358,F
60.522448979,A:min
63.934693877,F
65.706938775,D:min
67.403151927,E:aug
67.936258503,E:7
69.126530612,A:min
70.891995464,F
72.592607709,G
74.285714285,E:min
76.000000000,F
77.747777777,D/3
79.444897959,G
81.142857142,E/3
82.776258503,A:min
84.538775510,F
86.256326530,G
88.007936507,E:min
89.714285714,F
91.444897959,D/3
93.142857142,G
94.840816326,E/3
96.547891156,A:min
98.224625850,F
99.968344671,G
101.683038548,E:min
103.385782312,F
104.208208616,N
105.128253968,D:min7
108.592380952,E:7
112.352176870,N
115.379591836,A:min
116.248117913,G
117.168140589,F
118.824217687,G
120.552154195,E:min
122.255102040,E
124.792721088,E:7
125.648004535,F
129.171541950,A:min
132.565170068,F
134.232607709,D:min
135.926575963,E:aug
136.480340136,E:7
137.679909297,A:min
139.433242630,F
141.142857142,G
142.912902494,E:min
144.560068027,F
145.515532879,G
147.151020408,Bb:min
147.999569160,Ab
148.840770975,Gb
150.569501133,Ab
152.249818594,F:min
153.945736961,F
156.561587301,F:7
157.394331065,Gb
160.843333333,Bb:min
164.224331065,Gb
165.988616780,Eb:min
167.731269841,F:aug
168.285510204,F
174.696780045,N
176.600634920,Bb:min
177.485714285,Bb:min/b7
178.401587301,Ab:maj7
179.243219954,F:min7
180.073900226,Gb
184.865306122,Bb:sus2
188.921746031,Bb:min
192.506780045,Bb:dim
194.285714285,Bb:(1,5)
195.381043083,N
