34.597732426,D:min
35.635510204,A
36.711201814,D:min
37.759115646,A:7
38.790839002,D:min
39.786893424,A:7
40.846938775,D:min
41.850294784,G:min
42.871269841,C
43.893151927,F
44.950816326,G:min
45.926870748,C:7
46.955102040,F
47.926530612,D:min
48.754444444,C:7
50.039297052,F
51.705804988,C
52.544580498,F
56.610249433,N
61.393560090,F
63.395918367,G:min7
65.118367346,F/3
66.991405895,Db
67.928140589,Eb
68.834058956,F
70.636734693,G:min7
72.481383219,F/3
74.302698412,Db
75.273469387,Eb
76.207891156,F
77.943401360,G:min7
79.768662131,F/3
81.521473922,G:min7
82.007120181,Bb/2
83.455056689,F
85.310113378,G:min7
87.044897959,F:min/b3
88.847188208,G:min7
92.479092970,F/3
94.302970521,Bb
96.153832199,Bb/2
97.534693877,F
99.779591836,G:min7
101.583673469,F/A
103.363265306,Db
104.285714285,Eb
105.208163265,F
107.020770975,G:min7
108.830226757,F/3
110.664263038,Db
111.560113378,Eb
112.535850340,F
114.336281179,G:min7
116.040498866,F/3
117.889795918,G:min7
118.398548752,Bb/2
119.787755102,F:maj6
121.610657596,G:min7
123.378299319,F:min/b3
125.218639455,G:min7
126.991995464,G:min7
128.906122448,F/3
130.676530612,Bb
132.470090702,Bb/2
133.835260770,F
136.138594104,G:min7
137.975510204,F/3
139.752925170,Db
140.664126984,Eb
141.585238095,F
143.383219954,G:min7
145.208163265,F/3
147.005532879,Db
147.926530612,Eb
148.865306122,F:maj6
150.733083900,G:min7
152.508662131,F/3
154.308208616,G:min7
154.784217687,Bb/2
156.114965986,F
157.959183673,G:min7
159.757414965,F:min/b3
161.561337868,G:min7
165.168049886,F/3
166.986303854,Bb
168.809070294,Bb/2
170.596961451,F
172.489433106,G:min7
174.300589569,F/3
176.111746031,Db
177.005714285,Eb
177.957732426,F
179.788231292,G:min7
181.580045351,F/3
183.389138321,Db
184.305578231,Eb
185.190748299,F
187.083174603,G:min7
188.882721088,F/3
190.670657596,G:min7
191.146666666,Bb/2
192.516643990,F
194.337891156,G:min7
196.162176870,F:min/b3
197.973333333,G:min7
201.561836734,F/3
203.337142857,Bb
205.194739229,Bb/2
206.977528344,F
208.921541950,G:min7
210.705011337,F/3
212.512857142,Db
213.369705215,Eb
214.331791383,F
216.129659863,G:min7
217.954104308,F/3
219.776870748,Db
220.694058956,Eb
221.599637188,F
223.503673469,G:min7
225.303219954,Bb/2
228.793764172,F:maj6
230.643809523,G:min7
232.478185941,F/3
234.273809523,G:min7
234.788571428,Bb/2
236.129251700,F:maj6
237.923265306,G:min7
239.767097505,F:min/b3
241.525532879,G:min7
245.161315192,F/3
246.990657596,Bb
248.848253968,Bb/2
250.229841269,F
252.480226757,G:min7
254.339773242,F/3
256.139319727,G:min7
256.577210884,Bb/2
257.962766439,F:maj6
259.749705215,G:min7
261.549569160,F:min/b3
263.349115646,G:min7
267.054512471,F/3
268.842743764,Bb
270.642902494,Bb/2
272.509387755,F
274.320544217,G:min7
276.143310657,F/3
277.917981859,Db
278.871655328,Eb
279.730952380,F
281.565170068,G:min7
283.378866213,F/3
285.245532879,Db
286.139501133,Eb
287.010566893,F
288.867845804,G:min7
290.702222222,F/3
292.475578231,Db
293.338798185,Eb
294.312925170,F
296.147301587,G:min7
297.958458049,F/3
299.758004535,Db
300.686802721,Eb
301.603990929,F
303.415147392,G:min7
305.203083900,F/3
307.026825396,G:min7
307.478639455,Bb/C
308.858594104,F
310.624943310,G:min7
312.517369614,F:min/b3
314.293696145,G:min7
317.916009070,F/3
319.738775510,Bb
321.619591836,Bb/2
322.966349206,F
325.230294784,G:min7
327.076281179,F/3
328.829387755,Db
329.990385487,Eb
331.282902494,F
339.467029478,N
