0.000000000,N
0.524965986,C
1.640113378,C:7/3
2.646507936,F:7
4.710680272,D:6
5.816326530,G:7
6.865056689,C
8.130612244,N
11.093877551,D:min7
12.134693877,G:sus4
12.879501133,G
13.152380952,C
17.431111111,D:min
18.521950113,G:sus4
19.177709750,G
19.551405895,C
21.711405895,A:min7
22.703174603,D:7
23.759546485,A:min7
24.791224489,D:7
25.918299319,G:sus4
26.948480725,G
28.014784580,C
32.263106575,D:min
33.251224489,G:sus4
34.021927437,G
34.327006802,C
38.684217687,D:min
39.619931972,G:sus4
40.357891156,G
40.683990929,C
42.844036281,A:min7
43.905328798,D:7
44.979909297,A:min7
46.020249433,D:7
47.131247165,G:sus4
48.155850340,G
49.221133786,C:maj(2)
51.316417233,B:min7(9)
53.399637188,C:7(9)
55.529591836,B:min7(9)
57.595918367,C:7(9)
59.759727891,B:min7(9)
61.868390022,C:7(9)
63.988526077,D:maj6
65.028639455,G:7
66.163265306,C
68.281927437,D:maj6
69.357052154,G:7
70.410272108,C
74.626553287,D:min
75.697959183,G:sus4
76.779002267,C
77.162766439,N
78.910158730,C
80.956145124,D:min
82.010453514,G
83.012063492,C
83.691292517,N
85.175510204,A:min7
86.281836734,D:7
87.354399092,A:min7
88.378344671,D:7
89.462947845,G:sus4
90.502040816,G
91.586371882,C
95.804081632,D:min
96.842857142,G
97.933582766,C
102.155102040,D:min
103.194739229,G:sus4
103.912925170,G
104.297959183,C
106.386598639,A:min7
107.434353741,D:7
108.490748299,A:min7
109.554353741,D:7
110.618412698,G:sus4
111.665487528,G
112.754557823,C
114.754716553,B:min7(9)
116.910204081,C:7(9)
119.047233560,B:min7(9)
121.158344671,C:7(9)
123.317800453,B:min7(9)
125.455170068,C:7(9)
127.523287981,D:maj6
128.567346938,G:7
129.669387755,C
131.824489795,D:maj6
132.914399092,G:7
133.954920634,C
135.800000000,N
