0.000000000,N
0.559931972,G:maj6
1.027482993,A:maj6
1.526712018,Bb:maj6
3.229047619,A:maj6
5.887596371,G:maj6
6.404784580,A:maj6
6.869546485,Bb:maj6
8.575804988,F#:min
9.880408163,B
11.243469387,E:maj6
12.562154195,E:min
13.847052154,D
16.539047619,E:maj6
17.867755102,E:min
19.179682539,D
21.848798185,B:min
23.182879818,A:min
24.543015873,E:min
27.196371882,B:min
28.536077097,A:min
29.878276643,E:min
32.558911564,A:min
33.833514739,B:min
35.276780045,F
37.830362811,E:min
40.571065759,A
42.234580498,N
43.260136054,E
44.543514739,E:min
45.849977324,D
48.573310657,E
49.921882086,E:min
51.143945578,D
53.888412698,G:maj6
54.381133786,A:maj6
54.857142857,Bb:maj6
56.528979591,A:maj6
59.207369614,G:maj6
59.734195011,A:maj6
60.239886621,Bb;maj6
61.225215419,A:maj6
61.744557823,Bb:maj6
62.200544217,C:maj6
63.877619047,F#:min
65.191791383,B
66.533696145,E
67.852834467,E:min
69.164943310,D
71.855056689,E
73.164739229,E:min
74.441156462,D
77.302721088,E
78.502517006,E:min
79.843809523,D
82.483083900,E
83.837687074,E:min
85.147573696,D
87.892358276,B:min
89.199455782,A:min
90.552018140,E:min
93.165351473,B:min
94.505034013,A:min
95.875192743,E:min
98.521451247,A:min
99.828956916,B:min
101.205668934,F
103.850657596,E:min
106.487482993,A
109.197392290,E
110.556009070,E:min
111.873741496,D
114.548117913,E
115.868956916,E:min
117.242199546,D
119.848140589,E
121.189342403,E:min
122.525374149,D
125.178185941,E
126.519727891,E:min
127.895691609,D
130.507755102,E
131.837619047,E:min
133.216961451,D
135.909455782,E
137.237505668,E:min
138.525238095,D
141.208117913,E
142.558095238,E:min
143.934716553,D
146.631337868,E
147.869047619,E:min
149.201451247,D
151.877392290,E
153.194172335,E:min
154.516938775,D
157.199092970,E
158.504240362,E:min
159.869841269,D
162.500952380,E
163.822585034,E:min
165.172993197,D
167.885578231,E
169.157641723,E:min
170.542040816,D
173.212902494,G:maj6
173.685056689,A:maj6
174.225124716,Bb:maj6
175.856326530,A:maj6
176.372970521,Bb:maj6
176.866394557,C:maj6
178.584671201,E
182.653560090,N
