0.000000000,N
0.608843537,D:7
2.080566893,G:7
3.583673469,C:min
5.872562358,N
7.702040816,C:min
9.060226757,F:min
10.248979591,C:min
13.840816326,F:min
15.072585034,C:min
17.506009070,G:7
19.832426303,C:min
22.158435374,D:7
24.408730158,G:7
27.065306122,C:min
28.337188208,F:min
29.608163265,C:min
33.149637188,F:min
34.297959183,Eb
36.624489795,G:7
38.936213151,C:min
41.281632653,D:7
42.361020408,G:7
43.448276643,C:min
45.697097505,Bb
48.000680272,Eb
50.256938775,Bb:7
52.497959183,Eb
54.856598639,G:7
56.942857142,C:min
59.152993197,D:7
61.305714285,G
63.991836734,Bb:7
66.293877551,Eb
68.464557823,Bb:7
70.663492063,Eb
71.683446712,Eb:maj7
72.236326530,Eb:7
72.869387755,G:7
74.966961451,C:min
76.957596371,D:7
79.178049886,G
84.194104308,C:min
85.345895691,F:min
86.506281179,C:min
90.019841269,F:min
91.145623582,Eb
93.594240362,G:7
95.848344671,C:min
98.194693877,D:7
100.362222222,G
102.769954648,C:min
103.975102040,F:min
105.125578231,C:min
108.606507936,F:min
109.779591836,Eb
112.042244897,G:7
114.338344671,C:min
116.650498866,D:7
117.713809523,G
118.794399092,C:min
122.201655328,F:min/5
123.322539682,C:min
124.566984126,F:min/5
125.738684807,C:min
126.906122448,F:min/5
128.081632653,C:min
129.243242630,F:min/5
130.386099773,C:min
131.934693877,F:min(6)
133.794172335,C:min
147.966893424,G
148.228571428,C
149.249297052,N
