0.000000000,N
0.601315192,A:maj(2)
2.723333333,B:min7
4.250000000,A/3
5.881723356,D
7.527868480,A
9.178820861,E:7
10.800000000,A
11.666349206,D
12.403968253,A
14.168072562,A/3
15.663741496,E/5
17.042630385,A/3
18.572811791,D:(2)
20.199886621,A/5
21.615963718,F
22.368934240,E:7
23.088662131,A
26.187460317,B:min
29.223741496,C#:min
32.130340136,B:min
35.096031746,C#:min
38.031950113,A/3
38.808435374,A:min/b3
39.603764172,E/5
41.000068027,A/3
41.904580498,A:min/b3
42.711972789,E/5
44.119886621,A/3
44.912947845,A:min/b3
45.712063492,B:7
47.175918367,E
50.359773242,A/3
51.648117913,E/5
53.015736961,A
54.591882086,D:maj(2)
56.232040816,A/5
57.658163265,F
58.327981859,E:7
59.070136054,A
62.303945578,B:min
65.071768707,C#:min
68.079863945,B:min
70.962040816,C#:min
73.839727891,A/3
74.615850340,A:min/b3
75.447800453,E/5
76.929206349,A/3
77.767845804,A:min/b3
78.551224489,E/5
79.902789115,A/3
80.730589569,A:min/b3
81.456167800,B:7
82.959750566,E
86.935804988,D:min
87.761043083,G:sus4
88.442789115,G
89.215941043,C
90.861020408,A:min
92.369750566,D:min
93.972244897,G:sus4
94.763628117,G
95.551814058,C
98.564081632,F#:hdim
100.087891156,B:7
101.543786848,E
103.216712018,C#:min7
104.704149659,A/3
105.547233560,A:min/b3
106.376077097,B:7
107.960045351,E
111.151927437,D:min
112.772766439,G:sus4
113.530702947,G
114.253741496,C
115.748208616,A:min
117.199705215,D:min7
118.798480725,G:sus4
119.549841269,G
120.296780045,C
123.345170068,F#:hdim
124.857165532,B:7
126.383990929,E
127.875941043,C#:min
129.401383219,A/3
130.097097505,A:min/b3
130.960907029,B:7
132.766167800,E
136.054489795,D:min7
137.638208616,G
139.326167800,C
141.078049886,A:min7
142.487551020,D:min7
144.086371882,G
145.694421768,C
148.782222222,F#:hdim
150.384625850,B:7
151.910408163,E
153.614308390,C#:min
155.062154195,A/3
155.825034013,A:min/b3
156.813673469,B:7
158.440861678,E
161.900045351,A/3
163.462675736,E/5
164.979841269,A/3
166.693877551,D:maj(2)
168.187959183,A/5
169.700000000,F
170.432403628,E:7
171.316145124,A
174.563900226,B:min
177.932086167,C#:min
181.306122448,B:min
184.652222222,C#:min
187.942857142,A/3
188.865306122,A:min/b3
189.689795918,E/B
191.324104308,A/3
192.220340136,A:min/b3
193.052698412,E/5
194.676122448,A/3
195.603900226,A:min/b3
196.484195011,B:7
198.260272108,E
198.982471655,N
