0.600000000,F
3.269387755,A:min7
5.756281179,D:min7
8.301133786,G:min7
10.707664399,C:7
13.214784580,F
15.517301587,F:7
17.856145124,B
20.378321995,G:min7
22.831020408,D:7
25.214376417,G:min
26.078979591,D:min
26.659229024,G:min
27.268548752,G:min7
29.901496598,G:min
30.763877551,D:min
31.346938775,G:min
33.738594104,C:7
35.282721088,F
36.844263038,A:min7
38.411609977,D:min7
39.973151927,G:min7
41.517278911,C:7
43.055600907,F
44.622947845,A:min
46.149659863,D:min
47.670566893,G:min7
49.272743764,C:7
50.787845804,F
52.334693877,F:7
53.877551020,Bb
55.395464852,G:min7
56.951020408,D:7
58.475374149,G:min
60.040816326,D:7
61.583673469,G:min7
63.122448979,G;min
63.489795918,F/3
63.875192743,Bb
64.261224489,G/3
64.629229024,C
66.183673469,F
66.783492063,G:min
67.169523809,F/3
67.535238095,D:min
69.265306122,G:min7
70.791836734,C:7
72.342857142,F
72.918367346,G:min
73.285714285,F/3
73.665306122,D:min
75.387755102,G:min7
76.922448979,D:7
78.453061224,G:min
79.028571428,D:min
79.395918367,G:min7
81.526530612,G:min
82.106122448,D:min
82.481632653,G:min7
84.563265306,C:7
86.099591836,Eb
89.173900226,F
90.723628117,A:min7
92.276099773,D:min7
93.750430839,G:min7
95.370158730,C:7
96.896870748,F
98.440090702,A:min
99.979319727,D:min
101.511836734,G:min7
103.026213151,C:7
104.542040816,F
106.120997732,F:7/b7
107.659319727,Bb
109.171383219,G:min7
110.735963718,D:7
112.262675736,G:min
113.804036281,D:7
115.352063492,G:min7
116.876213151,G:min
117.273469387,F/3
117.644897959,Bb
118.053061224,G/3
118.397959183,C
133.654058956,F
135.169160997,A:min7
136.713287981,D:min7
138.274829931,G:min7
139.824761904,C;7
141.351473922,F
142.901405895,A:min
144.439727891,D:min
145.983854875,G:min
147.527981859,C:7
149.037278911,F
150.571428571,F:7
152.122448979,Bb
153.657142857,G:min7
155.159841269,D:7
156.726530612,G:min
158.246167800,D:7
159.804081632,G:min7
161.338775510,G:min
161.728571428,F/3
162.102040816,Bb
162.491836734,G/3
162.828798185,C
164.383673469,F
164.922448979,G:min
165.363265306,F/3
165.746938775,D:min
167.453061224,G:min7
169.020408163,C:7
170.546938775,F
171.134693877,G:min
171.518367346,F/3
171.893877551,D:min
173.616326530,G:min7
175.142857142,D:7
176.685714285,G:min
177.265306122,D:min
177.640816326,G:min7
179.738775510,G:min
180.310204081,D:min
180.693877551,G:min7
182.800000000,C:7
184.331746031,Eb
187.281632653,F
190.037528344,A:min7
192.548458049,D:min7
195.036734693,G:min7
197.420408163,C:7
199.926530612,F
202.253061224,F:7
204.720068027,Bb
208.295170068,N
