1.142857142,A [riff]
12.274988662,A
15.885714285,B:9
19.539591836,D:maj7
23.219954648,A
26.961678004,A
30.615510204,B:9
34.307482993,D:maj7
37.987845804,A
41.679818594,A
45.360181405,B:9
49.081179138,D:maj7
52.761541950,A
56.447709750,F#:min7
60.139682539,D
63.814240362,F#:min7
67.506213151,E
71.209795918,D:maj6
74.878548752,A
78.564716553,D
82.262494331,A
85.948662131,E
87.794648526,G
89.640634920,D
93.320997732,E
97.024580498,A
100.710748299,B:9
104.385306122,D:maj7
108.065668934,A
111.740226757,A
115.432653061,B:9
119.118367346,D:maj7
122.779591836,A
126.506122448,D
130.179591836,A
133.885714285,D
137.555102040,A
141.244897959,D
144.938775510,A
148.630929705,D
152.302040816,A
155.975510204,E
157.804081632,G
159.681632653,D
163.381405895,E:9(11)
165.227392290,E
167.079183673,D
170.765351473,A
174.451519274,D
178.143492063,A
181.841269841,E
183.669841269,G
185.510022675,D
189.207800453,E:9(11)
191.030566893,E:7
192.882358276,D [riff]
196.575510204,A [riff]
200.261224489,D [riff]
203.942857142,A [riff]
209.510204081,D
213.191836734,A
216.889795918,D
220.560544217,A
224.246712018,D
227.942857142,A
231.624489795,D
235.306122448,A
239.004081632,D
242.693877551,A
246.375510204,D
250.057142857,A
253.746938775,D
257.365668934,A
261.342176870,N
