0.464852607,N
1.481632653,B:min
4.006938775,G
6.643968253,A
9.248979591,B:min
10.158412698,A
11.726077097,B:min
12.277551020,A
12.707120181,B:min
14.414172335,G
14.948820861,D/3
15.428956916,G
17.043900226,A
17.551814058,G
18.018684807,A
19.620861678,B:min
20.607709750,A
22.258480725,B:min
24.868571428,G
25.402630385,D/3
25.820589569,G
27.412244897,A
27.934693877,G
28.408163265,A
29.987755102,B:min
30.975510204,A
32.600000000,B:min
35.146938775,G
35.671655328,D/3
36.130249433,G
37.778866213,A
38.272290249,G
38.707664399,A
40.321451247,B:min
41.993287981,A
42.922086167,D
44.535873015,G
45.209251700,A
47.180045351,G
48.170408163,A
50.685714285,G
53.267551020,B:min
53.733537414,A
54.233265306,B:min
55.908707482,G
56.363605442,D/3
56.883809523,G
58.538662131,A
58.991020408,G
59.478503401,A
61.103310657,B:min
61.991473922,A
63.663356009,B:min
64.195918367,A
64.665306122,B:min
66.313287981,G
66.824489795,D/3
67.240816326,G
68.906122448,A
69.401541950,G
69.851428571,A
71.489795918,B:min
72.436734693,A
74.089795918,B:min
76.706122448,G
79.310204081,A
81.951020408,B:min
83.432653061,A
84.590294784,B:min
87.246031746,G
89.872834467,A
92.487482993,B:min
94.029206349,A
95.151020408,D
96.780770975,G
97.371428571,A
99.381315192,G
99.983673469,A
102.936984126,G
105.529410430,B:min
106.062244897,A
106.440272108,B:min
108.117142857,G
108.592154195,D/3
109.040907029,G
110.660498866,A
111.191836734,G
111.673469387,A
113.330612244,B:min
114.334693877,A
115.933151927,B:min
116.440816326,A
116.900861678,B:min
118.555102040,G
119.032653061,D/3
119.477551020,G
121.097868480,A
121.660952380,G
122.084716553,A
123.652063492,B
126.194648526,E/5
127.431111111,F#/4
128.725623582,B
131.395918367,E/5
132.655600907,F#/4
133.984943310,B
136.544943310,E/5
137.763990929,F#/4
139.058503401,G/3
141.648979591,A/2
146.963265306,5)
148.734693877,5)
150.558185941,5)
152.322902494,5)
154.099229024,5)
155.887165532,5)
157.663492063,5)
159.474648526,5)
161.274195011,5)
163.090226757,5)
164.866553287,5)
166.649614512,5)
168.414331065,5)
170.132607709,5)
171.931065759,5)
173.656235827,G
174.080000000,D/3
174.460226757,G
174.881088435,D/3
175.243900226,A:7/b7
178.280702947,D
179.885714285,G
180.497959183,A
182.367346938,G
183.328390022,A
185.984036281,G
188.590748299,B:min
191.167346938,G
193.709931972,A
196.332222222,B:min
197.322448979,A
198.954376417,B:min
199.459410430,G
199.947029478,B:min
201.566621315,G
202.036825396,D/3
202.472199546,G
204.138231292,A
204.608435374,G
205.078639455,A
206.745578231,B:min
207.679841269,A
209.224489795,B:min
209.820408163,G
210.253061224,B:min
211.920748299,G
212.372380952,D/3
212.866235827,G
214.503446712,A
214.976825396,G
215.469909297,A
217.135600907,B:min
218.093424036,A
219.089795918,G:maj9
233.749478458,G:maj13
238.929773242,N
