0.048049886,N
4.155102040,A
5.191201814,B
6.293877551,C#:min
7.970476190,B
8.545306122,A
9.583673469,B
10.726530612,C#:min
12.363968253,B
12.971428571,A
14.032653061,B
15.216326530,E
19.435102040,E
23.861133786,A
28.277551020,E
32.669387755,B
34.866371882,A
37.102040816,E
54.729433106,A
59.164444444,E
63.542857142,B
65.747301587,A
68.034467120,E
81.235011337,A
85.658412698,E
90.023764172,B
92.241269841,A
94.458775510,E
96.664671201,E:7
98.928616780,B
101.111292517,A
103.317188208,B
105.523083900,A
107.728979591,C#:min7
109.929070294,F#:7sus4
111.020408163,F#:7
112.146575963,A
113.249523809,B
114.346666666,C#:min
116.047732426,B
116.564172335,A
117.678730158,B
118.770068027,C#:min
120.497687074,B
120.920816326,A
122.149387755,B
123.181859410,E
127.611065759,E
136.451609977,A
140.829024943,E
145.275646258,B
147.475736961,A
149.693242630,E
154.065306122,E
162.929954648,A
167.306122448,E
171.738775510,B
173.934693877,A
176.155102040,E
179.453061224,E:7
180.555102040,B
182.759183673,A
184.971428571,E
198.305283446,A
202.710204081,E
207.085714285,B
209.314285714,A
211.542857142,E
214.840816326,E:7
215.918367346,B
218.138775510,A
220.351020408,E 
256.389138321,N
